id,query,reply,reply_sort,label,query_cut,reply_cut
2928,您好，我正在看三官堂的房子,您可以给我个联系方式  我们电话详细沟通下，这样您也能了解得更清楚些,4,0,您好 ， 我 正在 看 三官堂 的 房子,您 可以 给 我 个 联系方式     我们 电话 详细 沟通 下 ， 这样 您 也 能 了解 得 更 清楚 些
2929,全款啊？,我的微信以及电话PHONE,0,0,全款 啊 ？,我 的 微信 以及 电话 PHONE
2929,全款啊？,您加下我微信,1,0,全款 啊 ？,您 加下 我 微信
2929,全款啊？,我发给您几个能贷款的,2,0,全款 啊 ？,我 发给您 几个 能 贷款 的
2929,全款啊？,你刚留的电话加不上,3,0,全款 啊 ？,你 刚留 的 电话 加不上
2930,能优惠吗,嗯，价格还能谈业主给的底价312万，见面还能谈一些,0,1,能 优惠 吗,嗯 ， 价格 还 能 谈 业主 给 的 底价 312 万 ， 见面 还 能 谈 一些
2930,能优惠吗,您有时间看看房子吗,1,0,能 优惠 吗,您 有 时间 看看 房子 吗
2930,能优惠吗,您可以看看这个,2,0,能 优惠 吗,您 可以 看看 这个
2931,市北有对口的小学吗,有的，风华仅次于市北,0,0,市北 有 对口 的 小学 吗,有 的 ， 风华 仅次于 市北
2931,市北有对口的小学吗,永兴路二小和中山北路直升市北的,1,1,市北 有 对口 的 小学 吗,永兴路 二小 和 中山北路 直升 市北 的
2931,市北有对口的小学吗,差不多。今年把中山北路划为第三梯队了,2,0,市北 有 对口 的 小学 吗,差不多 。 今年 把 中山北路 划 为 第三梯队 了
2932,那个710如果小卧室有挡，不知道挡多少,我一会帮您到楼下拍一下,0,0,那个 710 如果 小 卧室 有 挡 ， 不 知道 挡 多少,我 一会 帮 您 到 楼下 拍 一下
2932,那个710如果小卧室有挡，不知道挡多少,710的装修肯定费了，全部得拆,1,0,那个 710 如果 小 卧室 有 挡 ， 不 知道 挡 多少,710 的 装修 肯定 费 了 ， 全部 得 拆
2932,那个710如果小卧室有挡，不知道挡多少,好。,2,0,那个 710 如果 小 卧室 有 挡 ， 不 知道 挡 多少,好 。
2932,那个710如果小卧室有挡，不知道挡多少,对，710肯定不合适,3,0,那个 710 如果 小 卧室 有 挡 ， 不 知道 挡 多少,对 ， 710 肯定 不 合适
2932,那个710如果小卧室有挡，不知道挡多少,现在说的700,4,0,那个 710 如果 小 卧室 有 挡 ， 不 知道 挡 多少,现在 说 的 700
2933,能看一下吗,价钱是有些空间的,0,0,能 看 一下 吗,价钱 是 有些 空间 的
2933,能看一下吗,可以的,1,1,能 看 一下 吗,可以 的
2933,能看一下吗,您是什么时间看房呢？,2,0,能 看 一下 吗,您 是 什么 时间 看房 呢 ？
2934,在小区偏僻的地方吗,不偏,0,1,在 小区 偏僻 的 地方 吗,不 偏
2934,在小区偏僻的地方吗,您看苏苑房子主要考虑学区吗,1,0,在 小区 偏僻 的 地方 吗,您 看 苏苑 房子 主要 考虑 学区 吗
2934,在小区偏僻的地方吗,这套房的学区目前了解的也可用,2,0,在 小区 偏僻 的 地方 吗,这 套房 的 学区 目前 了解 的 也 可用
2935,什么时候能够看房呢？,我对这边的所有户型都特别熟悉 希望能尽快帮您找到适合您的房子,0,0,什么 时候 能够 看房 呢 ？,我 对 这边 的 所有 户型 都 特别 熟悉   希望 能 尽快 帮 您 找到 适合 您 的 房子
2935,什么时候能够看房呢？,我对这边的所有户型都特别熟悉 希望能尽快帮您找到适合您的房子,1,0,什么 时候 能够 看房 呢 ？,我 对 这边 的 所有 户型 都 特别 熟悉   希望 能 尽快 帮 您 找到 适合 您 的 房子
2935,什么时候能够看房呢？,我对这边的所有户型都特别熟悉 希望能尽快帮您找到适合您的房子,2,0,什么 时候 能够 看房 呢 ？,我 对 这边 的 所有 户型 都 特别 熟悉   希望 能 尽快 帮 您 找到 适合 您 的 房子
2936,能看吗,现在看有点悬,0,1,能 看 吗,现在 看 有点 悬
2936,能看吗,我问问,1,1,能 看 吗,我 问问
2936,能看吗,那咱定哥具体过来的时间,2,0,能 看 吗,那 咱定 哥 具体 过来 的 时间
2937,什么学校,中学南昌新世界分校,0,1,什么 学校,中学 南昌 新世界 分校
2937,什么学校,小学一般,1,0,什么 学校,小学 一般
2937,什么学校,中学不错,2,0,什么 学校,中学 不错
2938,您好，我想了解龙郡·龙中社区即将上架的3室房源报价。,步梯40来万,0,1,您好 ， 我 想 了解 龙郡 · 龙中 社区 即将 上架 的 3 室 房源 报价 。,步梯 40 来 万
2938,您好，我想了解龙郡·龙中社区即将上架的3室房源报价。,电梯40多接近50万,1,1,您好 ， 我 想 了解 龙郡 · 龙中 社区 即将 上架 的 3 室 房源 报价 。,电梯 40 多 接近 50 万
2938,您好，我想了解龙郡·龙中社区即将上架的3室房源报价。,有个42万的 2楼的  110平的三室,2,1,您好 ， 我 想 了解 龙郡 · 龙中 社区 即将 上架 的 3 室 房源 报价 。,有个 42 万 的   2 楼 的     110 平 的 三室
2939,二楼装修的什么风格,现代简约风,0,1,二楼 装修 的 什么 风格,现代 简约 风
2939,二楼装修的什么风格,这个房子看房方便有钥匙,1,0,二楼 装修 的 什么 风格,这个 房子 看房 方便 有 钥匙
2939,二楼装修的什么风格,万泰康居城这边有个精装电梯性价比很高,2,0,二楼 装修 的 什么 风格,万泰康 居城 这边 有个 精装 电梯 性价比 很 高
2939,二楼装修的什么风格,有没有兴趣去看看房子？,3,0,二楼 装修 的 什么 风格,有没有 兴趣 去 看看 房子 ？
2939,二楼装修的什么风格,房子我去看过，前后没遮挡采光可以，房子在9楼,4,0,二楼 装修 的 什么 风格,房子 我 去 看过 ， 前后 没 遮挡 采光 可以 ， 房子 在 9 楼
2940,锦园是私立的吧,他的南门永顺路 就是地铁8号线的线路,0,0,锦园 是 私立 的 吧,他 的 南门 永顺 路   就是 地铁 8 号线 的 线路
2940,锦园是私立的吧,套内使用面积89平米,1,0,锦园 是 私立 的 吧,套内 使用 面积 89 平米
2940,锦园是私立的吧,他现在的公摊大都在20%－25%之间,2,0,锦园 是 私立 的 吧,他 现在 的 公摊 大都 在 20% － 25% 之间
2941,我现在想去看看,可以的,0,1,我 现在 想 去 看看,可以 的
2941,我现在想去看看,您大概几点过来,1,1,我 现在 想 去 看看,您 大概 几点 过来
2941,我现在想去看看,有空,2,0,我 现在 想 去 看看,有空
2942,这两个都是二期的？,年初，怎个临平路版块最少涨了5%幅度了，个别房源涨了更多,0,0,这 两个 都 是 二期 的 ？,年初 ， 怎个 临平路 版块 最少 涨 了 5% 幅度 了 ， 个别 房源 涨 了 更 多
2942,这两个都是二期的？,周三晚上8点，已经约了4组客户,1,0,这 两个 都 是 二期 的 ？,周三 晚上 8 点 ， 已经 约 了 4 组 客户
2942,这两个都是二期的？,这业主前天已经跟我刚买好了房子，昨天才挂牌的，明天是第一次安排看房,2,0,这 两个 都 是 二期 的 ？,这 业主 前天 已经 跟 我 刚 买好 了 房子 ， 昨天 才 挂牌 的 ， 明天 是 第一次 安排 看房
2942,这两个都是二期的？,您电话多少？,3,0,这 两个 都 是 二期 的 ？,您 电话 多少 ？
2942,这两个都是二期的？,好的,4,0,这 两个 都 是 二期 的 ？,好 的
2943,1750这套临街吗？,临街,0,1,1750 这套 临街 吗 ？,临街
2943,1750这套临街吗？,早上好😊,1,0,1750 这套 临街 吗 ？,早上好 😊
2943,1750这套临街吗？,临街,2,1,1750 这套 临街 吗 ？,临街
2944,这房子，满几年了,房本满2年   红本在手,0,1,这 房子 ， 满 几年 了,房本满 2 年       红本 在手
2944,这房子，满几年了,业主目前很诚心在卖,1,0,这 房子 ， 满 几年 了,业主 目前 很 诚心 在 卖
2944,这房子，满几年了,下午好,2,0,这 房子 ， 满 几年 了,下午 好
2944,这房子，满几年了,这是一期6楼的额,3,0,这 房子 ， 满 几年 了,这是 一期 6 楼 的 额
2944,这房子，满几年了,您大概多少钱可以接受呢,4,0,这 房子 ， 满 几年 了,您 大概 多少 钱 可以 接受 呢
2945,还有大税吗。,有没有大税的,0,0,还有 大税 吗 。,有没有 大税 的
2945,还有大税吗。,有税,1,1,还有 大税 吗 。,有税
2946,这是07户型吗？,是的,0,1,这是 07 户型 吗 ？,是 的
2946,这是07户型吗？,是的,1,1,这是 07 户型 吗 ？,是 的
2946,这是07户型吗？,五月份挂的,2,0,这是 07 户型 吗 ？,五月份 挂 的
2946,这是07户型吗？,这个没去过,3,0,这是 07 户型 吗 ？,这个 没 去过
2946,这是07户型吗？,这个户型您感觉怎么样,4,0,这是 07 户型 吗 ？,这个 户型 您 感觉 怎么样
2947,还能便宜吗,业主卖房原因是置换的，他要买的房子已经看好了，所以说非常诚意出售，价格的话还是可以谈的,0,1,还 能 便宜 吗,业主 卖房 原因 是 置换 的 ， 他 要 买 的 房子 已经 看好 了 ， 所以 说 非常 诚意 出售 ， 价格 的话 还是 可以 谈 的
2947,还能便宜吗,房子就在地铁6号线边上，您看明天有时间吗？可以实地带您看一看，我们店有钥匙,1,0,还 能 便宜 吗,房子 就 在 地铁 6 号线 边上 ， 您 看 明天 有 时间 吗 ？ 可以 实 地带 您 看一看 ， 我们 店有 钥匙
2947,还能便宜吗,如果您是全额付款的话，那条件更优质了,2,0,还 能 便宜 吗,如果 您 是 全额 付款 的话 ， 那 条件 更 优质 了
2948,好我很了解这边孩子陪读买一套，这个你问房东75万卖不,你去看过房子嘛,0,0,好 我 很 了解 这边 孩子 陪读 买 一套 ， 这个 你 问 房东 75 万卖 不,你 去 看过 房子 嘛
2948,好我很了解这边孩子陪读买一套，这个你问房东75万卖不,房东我同事,1,0,好 我 很 了解 这边 孩子 陪读 买 一套 ， 这个 你 问 房东 75 万卖 不,房东 我 同事
2948,好我很了解这边孩子陪读买一套，这个你问房东75万卖不,嗯,2,0,好 我 很 了解 这边 孩子 陪读 买 一套 ， 这个 你 问 房东 75 万卖 不,嗯
2948,好我很了解这边孩子陪读买一套，这个你问房东75万卖不,你要贷款吗,3,0,好 我 很 了解 这边 孩子 陪读 买 一套 ， 这个 你 问 房东 75 万卖 不,你 要 贷款 吗
2948,好我很了解这边孩子陪读买一套，这个你问房东75万卖不,我不在那边,4,0,好 我 很 了解 这边 孩子 陪读 买 一套 ， 这个 你 问 房东 75 万卖 不,我 不 在 那边
2949,什么时候能够看房呢？,提前联系,0,1,什么 时候 能够 看房 呢 ？,提前 联系
2949,什么时候能够看房呢？,首付三层,1,0,什么 时候 能够 看房 呢 ？,首付 三层
2950,这套房源价格还有优惠空间么？,😄😄,0,0,这 套房 源 价格 还有 优惠 空间 么 ？,😄 😄
2950,这套房源价格还有优惠空间么？,您好，您之前咨询的房源户型很优质，您有时间去看看吗？,1,0,这 套房 源 价格 还有 优惠 空间 么 ？,您好 ， 您 之前 咨询 的 房源 户型 很 优质 ， 您 有 时间 去 看看 吗 ？
2951,东区的？,对,0,1,东区 的 ？,对
2951,东区的？,不是,1,0,东区 的 ？,不是
2951,东区的？,这个不满二,2,0,东区 的 ？,这个 不满 二
2951,东区的？,我看下啊,3,0,东区 的 ？,我 看 下 啊
2951,东区的？,这是88+8的,4,0,东区 的 ？,这是 88 + 8 的
2952,这个价格还能谈多少呢,价格没空间了,0,1,这个 价格 还 能 谈 多少 呢,价格 没 空间 了
2952,这个价格还能谈多少呢,一口价,1,1,这个 价格 还 能 谈 多少 呢,一口价
2952,这个价格还能谈多少呢,嗯,2,0,这个 价格 还 能 谈 多少 呢,嗯
2953,不好看房子？,只能看同户型哦,0,1,不 好看 房子 ？,只能 看同 户型 哦
2953,不好看房子？,因为每个房子住的租客不一样😅,1,0,不 好看 房子 ？,因为 每个 房子 住 的 租客 不 一样 😅
2953,不好看房子？,嗯嗯,2,0,不 好看 房子 ？,嗯 嗯
2954,什么位置？,海淀区温泉镇,0,0,什么 位置 ？,海淀区 温泉镇
2954,什么位置？,百望山北边一点,1,0,什么 位置 ？,百望 山 北边 一点
2954,什么位置？,房本面积89平米,2,0,什么 位置 ？,房本 面积 89 平米
2955,最低多少呢,价格可以商量,0,1,最低 多少 呢,价格 可以 商量
2955,最低多少呢,不好说,1,0,最低 多少 呢,不好 说
2955,最低多少呢,有兴趣可以先看看房,2,0,最低 多少 呢,有 兴趣 可以 先 看看 房
2956,什么时候可以看看二楼的,您看明天方便吗？,0,0,什么 时候 可以 看看 二楼 的,您 看 明天 方便 吗 ？
2956,什么时候可以看看二楼的,需要提前预约一下，一般都比较方便,1,1,什么 时候 可以 看看 二楼 的,需要 提前 预约 一下 ， 一般 都 比较 方便
2956,什么时候可以看看二楼的,那您是明天什么时间方便，我来预约一下,2,0,什么 时候 可以 看看 二楼 的,那 您 是 明天 什么 时间 方便 ， 我来 预约 一下
2957,对口中学有哪些呢？,您看挂学位的房子是吧,0,0,对口 中学 有 哪些 呢 ？,您 看 挂 学位 的 房子 是 吧
2957,对口中学有哪些呢？,这套房子在5楼,1,0,对口 中学 有 哪些 呢 ？,这套 房子 在 5 楼
2957,对口中学有哪些呢？,是的,2,0,对口 中学 有 哪些 呢 ？,是 的
2958,这几套房子都能看吗？,您都没说确定时间😂,0,0,这 几套 房子 都 能 看 吗 ？,您 都 没 说 确定 时间 😂
2958,这几套房子都能看吗？,您电话多少呢,1,0,这 几套 房子 都 能 看 吗 ？,您 电话 多少 呢
2958,这几套房子都能看吗？,好的,2,0,这 几套 房子 都 能 看 吗 ？,好 的
2959,配套好一些,嗯嗯，这个您看下，2017年的新校小区，小区距离地铁口200米，对面就是沃尔玛。,0,1,配套 好 一些,嗯 嗯 ， 这个 您 看 下 ， 2017 年 的 新校 小区 ， 小区 距离 地铁口 200 米 ， 对面 就是 沃尔玛 。
2959,配套好一些,二实验学区，租金大约3500左右。,1,1,配套 好 一些,二 实验 学区 ， 租金 大约 3500 左右 。
2959,配套好一些,满两年的。,2,0,配套 好 一些,满 两年 的 。
2959,配套好一些,二实验学区，中学是七中二十八中三十二中。,3,1,配套 好 一些,二 实验 学区 ， 中学 是 七 中 二十八中 三十二 中 。
2959,配套好一些,后面发的这个小区是13年小区，环境也很不错。,4,0,配套 好 一些,后面 发 的 这个 小区 是 13 年 小区 ， 环境 也 很 不错 。
2960,其实是在卖装修和家具,您,0,0,其实 是 在 卖 装修 和 家具,您
2960,其实是在卖装修和家具,两房单价会高一点,1,0,其实 是 在 卖 装修 和 家具,两房 单价 会高 一点
2960,其实是在卖装修和家具,也要综合来看,2,0,其实 是 在 卖 装修 和 家具,也 要 综合 来看
2960,其实是在卖装修和家具,这套房子如果满五唯一情况下 税很少,3,0,其实 是 在 卖 装修 和 家具,这套 房子 如果 满五 唯一 情况 下   税 很少
2960,其实是在卖装修和家具,看你付款，我在和您说 ,4,0,其实 是 在 卖 装修 和 家具,看 你 付款 ， 我 在 和 您 说  
2961,您好，请问这个房子周边有哪些学校？,首付35万，贷款74万,0,0,您好 ， 请问 这个 房子 周边 有 哪些 学校 ？,首付 35 万 ， 贷款 74 万
